6414269.318000,4970667.469000,171.443000
6414254.839000,4970676.621000,169.588000
6414268.271000,4970670.417000,170.424000
6414272.557000,4970666.749000,169.858000
6414262.743000,4970659.357000,169.412000
6414251.753000,4970657.161000,169.385000
6414211.933000,4970613.703000,168.206000
6414206.858000,4970616.735000,167.892000
6414205.519000,4970622.378000,167.790000
6414204.965000,4970643.976000,167.644000
6414226.170000,4970675.500000,167.447000
6414251.838000,4970694.626000,167.204000
6414260.830000,4970704.944000,167.322000
6414279.660000,4970713.700000,167.087000
6414187.873000,4970645.083000,168.350000
6414190.975000,4970633.530000,168.315000
6414189.222000,4970621.790000,168.355000
6414185.293000,4970606.913000,168.796000
6414175.759000,4970590.788000,167.853000
6414153.447000,4970578.855000,167.600000
6414129.652000,4970572.937000,169.037000
6414119.086000,4970550.667000,166.802000
6414115.096000,4970553.151000,168.282000
6414140.594000,4970539.992000,166.852000
6414134.522000,4970530.751000,166.759000
6414096.982000,4970466.317000,164.367000
6414083.904000,4970432.407000,164.774000
6414073.609000,4970409.620000,166.011000
6414061.053000,4970399.012000,166.209000
6414055.516000,4970373.695000,168.446000
6414067.687000,4970395.967000,169.315000
6414081.976000,4970418.658000,169.826000
6414091.614000,4970441.113000,169.216000
6414105.245000,4970453.337000,169.481000
6414103.049000,4970459.934000,169.977000
6414122.368000,4970500.874000,169.200000
6414130.387000,4970519.274000,168.811000
6414076.675000,4970450.518000,163.436000
6414075.224000,4970448.066000,164.686000
6414039.785000,4970424.385000,166.841000
6414031.755000,4970425.148000,166.146000
6414012.462000,4970415.724000,167.077000
6414010.764000,4970385.032000,169.031000
6414005.264000,4970340.046000,169.400000
6413999.021000,4970327.646000,169.667000
6413999.128000,4970319.260000,170.134000
6413977.786000,4970245.327000,170.569000
6413934.580000,4970142.269000,171.915000
6413921.003000,4970101.387000,172.465000
6413910.162000,4970057.487000,172.344000
6413905.970000,4970051.149000,172.059000
6413893.396000,4970040.561000,171.853000
6413885.998000,4970008.285000,171.398000
6413913.888000,4969987.336000,171.415000
6413920.352000,4969960.664000,170.493000
6413906.289000,4969928.497000,167.067000
6413878.060000,4969989.488000,163.194000
6413869.905000,4969981.819000,162.797000
6413881.533000,4969978.188000,163.849000
6413871.973000,4969977.541000,165.018000
6413864.984000,4969967.869000,165.353000
6413856.698000,4969961.558000,164.820000
6413849.233000,4969944.403000,164.690000
6413862.963000,4969952.088000,164.633000
6413869.635000,4969950.992000,164.093000
6413879.947000,4969953.599000,163.998000
6413850.827000,4969916.255000,168.784000
6413853.072000,4969915.847000,168.837000
6413861.028000,4969922.556000,168.576000
6413850.976000,4969912.327000,170.374000
6413842.832000,4969897.505000,171.047000
6413791.167000,4969837.198000,170.995000
6413728.252000,4969808.441000,170.892000
6413660.447000,4969801.187000,170.585000
6413509.273000,4969759.472000,171.803000
6413489.138000,4969752.969000,171.662000
6413460.026000,4969748.628000,166.910000
6413469.951000,4969757.819000,167.324000
6413457.801000,4969757.855000,167.127000
6413370.216000,4969761.980000,166.272000
6413341.926000,4969752.543000,165.277000
6413343.212000,4969774.237000,161.598000
6413348.001000,4969777.070000,161.417000
6413444.488000,4969769.356000,160.765000
6413489.463000,4969769.476000,160.787000
6413589.544000,4969801.160000,159.973000
6413813.045000,4969892.025000,159.446000
6413839.410000,4969921.018000,159.862000
6413865.208000,4970003.688000,160.504000
6413865.151000,4970038.814000,160.249000
6413870.533000,4970044.141000,159.677000
6413877.103000,4970079.171000,160.137000
6413875.038000,4970080.933000,159.037000
6413878.974000,4970087.657000,159.935000
6413888.060000,4970118.198000,160.412000
6413886.228000,4970119.574000,158.695000
6413902.247000,4970114.360000,159.619000
6413916.096000,4970145.431000,160.353000
6413915.892000,4970146.952000,159.790000
6413951.809000,4970190.781000,160.358000
6413973.797000,4970289.270000,159.542000
6413978.299000,4970326.888000,159.097000
6413969.740000,4970346.257000,158.940000
6413973.664000,4970369.945000,158.730000
6413995.495000,4970424.287000,159.195000
